"","Var1","Var2","value"
"2983","word_freq_data","word_freq_technology",-0.00501183740346475
"2984","word_freq_mail","word_freq_3d",-0.00494717805854847
"2985","word_freq_3d","word_freq_mail",-0.00494717805854847
"2986","word_freq_parts","word_freq_font",-0.00494652689077516
"2987","word_freq_font","word_freq_parts",-0.00494652689077516
"2988","word_freq_1999","word_freq_mail",-0.0049440311918937
"2989","word_freq_mail","word_freq_1999",-0.0049440311918937
"2990","word_freq_project","word_freq_labs",-0.00494261431437648
"2991","word_freq_labs","word_freq_project",-0.00494261431437648
"2992","word_freq_parts","word_freq_receive",-0.00491677065078483
"2993","word_freq_receive","word_freq_parts",-0.00491677065078483
"2994","char_freq_exclamationMark","word_freq_font",-0.00483840575152632
"2995","word_freq_font","char_freq_exclamationMark",-0.00483840575152632
"2996","capital_run_length_longest","word_freq_direct",-0.00483453723120683
"2997","word_freq_direct","capital_run_length_longest",-0.00483453723120683
"2998","word_freq_conference","word_freq_650",0.00468861156856611
"2999","word_freq_650","word_freq_conference",0.00468861156856611
"3000","char_freq_openSquareBracket","word_freq_labs",0.0046668773651787
"3001","word_freq_labs","char_freq_openSquareBracket",0.0046668773651787
"3002","word_freq_original","word_freq_report",-0.00463295909845095
"3003","word_freq_report","word_freq_original",-0.00463295909845095
"3004","word_freq_pm","word_freq_3d",-0.00460202180650394
"3005","word_freq_3d","word_freq_pm",-0.00460202180650394
"3006","char_freq_openSquareBracket","word_freq_table",-0.00459159686122937
"3007","word_freq_table","char_freq_openSquareBracket",-0.00459159686122937
"3008","word_freq_project","word_freq_857",0.00454257118284529
"3009","word_freq_857","word_freq_project",0.00454257118284529
"3010","word_freq_original","word_freq_internet",-0.00454174754457671
"3011","word_freq_internet","word_freq_original",-0.00454174754457671
"3012","word_freq_conference","word_freq_data",0.00453257743025218
"3013","word_freq_data","word_freq_conference",0.00453257743025218
"3014","word_freq_table","word_freq_pm",0.00447351459061928
"3015","word_freq_pm","word_freq_table",0.00447351459061928
"3016","word_freq_free","word_freq_people",0.00440184265099571
"3017","word_freq_people","word_freq_free",0.00440184265099571
"3018","char_freq_Hash","word_freq_your",-0.00435513101681862
"3019","word_freq_your","char_freq_Hash",-0.00435513101681862
"3020","word_freq_415","word_freq_address",-0.00430277831281359
"3021","word_freq_address","word_freq_415",-0.00430277831281359
"3022","word_freq_font","word_freq_addresses",-0.00429116620549425
"3023","word_freq_addresses","word_freq_font",-0.00429116620549425
"3024","word_freq_project","word_freq_415",0.00421558309906609
"3025","word_freq_415","word_freq_project",0.00421558309906609
"3026","word_freq_data","word_freq_hp",0.00417414026623083
"3027","word_freq_hp","word_freq_data",0.00417414026623083
"3028","word_freq_direct","word_freq_mail",0.00416334736345019
"3029","word_freq_mail","word_freq_direct",0.00416334736345019
"3030","word_freq_re","word_freq_project",-0.00412736774536426
"3031","word_freq_project","word_freq_re",-0.00412736774536426
"3032","word_freq_people","word_freq_will",0.00399810005913706
"3033","word_freq_will","word_freq_people",0.00399810005913706
"3034","word_freq_meeting","word_freq_650",0.00398807502436324
"3035","word_freq_650","word_freq_meeting",0.00398807502436324
"3036","word_freq_table","word_freq_parts",-0.00397966141214554
"3037","word_freq_parts","word_freq_table",-0.00397966141214554
"3038","word_freq_table","word_freq_650",0.00395491291325425
"3039","word_freq_650","word_freq_table",0.00395491291325425
"3040","word_freq_internet","word_freq_make",-0.00394988683892188
"3041","word_freq_make","word_freq_internet",-0.00394988683892188
"3042","capital_run_length_average","word_freq_direct",-0.00394535978983507
"3043","word_freq_direct","capital_run_length_average",-0.00394535978983507
"3044","char_freq_openBracket","word_freq_mail",0.00393646034885476
"3045","word_freq_mail","char_freq_openBracket",0.00393646034885476
"3046","word_freq_remove","word_freq_address",0.00391774131333603
"3047","word_freq_address","word_freq_remove",0.00391774131333603
"3048","word_freq_cs","word_freq_internet",-0.00388434908421432
"3049","word_freq_internet","word_freq_cs",-0.00388434908421432
"3050","char_freq_Hash","word_freq_meeting",-0.00387325451022252
"3051","word_freq_meeting","char_freq_Hash",-0.00387325451022252
"3052","word_freq_re","word_freq_650",-0.00386748259630873
"3053","word_freq_650","word_freq_re",-0.00386748259630873
"3054","word_freq_order","word_freq_address",-0.00382573594017559
"3055","word_freq_address","word_freq_order",-0.00382573594017559
"3056","char_freq_Hash","word_freq_parts",-0.00362735945109748
"3057","word_freq_parts","char_freq_Hash",-0.00362735945109748
"3058","word_freq_table","word_freq_project",-0.00360062743745597
"3059","word_freq_project","word_freq_table",-0.00360062743745597
"3060","word_freq_direct","word_freq_000",-0.00353015329479299
"3061","word_freq_000","word_freq_direct",-0.00353015329479299
"3062","word_freq_parts","word_freq_1999",-0.0034900273437121
"3063","word_freq_1999","word_freq_parts",-0.0034900273437121
"3064","capital_run_length_total","word_freq_1999",-0.00348980359155412
"3065","word_freq_1999","capital_run_length_total",-0.00348980359155412
"3066","word_freq_business","word_freq_3d",0.00347003337538545
"3067","word_freq_3d","word_freq_business",0.00347003337538545
"3068","word_freq_report","word_freq_our",0.00344518723267195
"3069","word_freq_our","word_freq_report",0.00344518723267195
"3070","capital_run_length_average","char_freq_semic",0.00344274718522457
"3071","char_freq_semic","capital_run_length_average",0.00344274718522457
"3072","word_freq_parts","word_freq_labs",-0.00338188948476924
"3073","word_freq_labs","word_freq_parts",-0.00338188948476924
"3074","word_freq_table","word_freq_3d",-0.00334806301323359
"3075","word_freq_3d","word_freq_table",-0.00334806301323359
"3076","char_freq_Hash","word_freq_all",-0.00333577701373646
"3077","word_freq_all","char_freq_Hash",-0.00333577701373646
"3078","word_freq_857","word_freq_address",-0.00332624288418442
"3079","word_freq_address","word_freq_857",-0.00332624288418442
"3080","word_freq_85","word_freq_data",-0.0033034770415377
"3081","word_freq_data","word_freq_85",-0.0033034770415377
"3082","word_freq_conference","word_freq_lab",-0.00330275344547782
"3083","word_freq_lab","word_freq_conference",-0.00330275344547782
"3084","word_freq_project","word_freq_lab",-0.00327565139921534
"3085","word_freq_lab","word_freq_project",-0.00327565139921534
"3086","word_freq_our","word_freq_3d",0.00323815087340103
"3087","word_freq_3d","word_freq_our",0.00323815087340103
"3088","char_freq_openBracket","word_freq_project",-0.00320308215308971
"3089","word_freq_project","char_freq_openBracket",-0.00320308215308971
"3090","char_freq_openSquareBracket","word_freq_edu",-0.00316774353863684
"3091","word_freq_edu","char_freq_openSquareBracket",-0.00316774353863684
"3092","char_freq_exclamationMark","word_freq_3d",-0.00313799750795401
"3093","word_freq_3d","char_freq_exclamationMark",-0.00313799750795401
"3094","word_freq_pm","word_freq_george",0.00311289102783172
"3095","word_freq_george","word_freq_pm",0.00311289102783172
"3096","char_freq_openSquareBracket","word_freq_addresses",-0.00311115261527199
"3097","word_freq_addresses","char_freq_openSquareBracket",-0.00311115261527199
"3098","word_freq_project","word_freq_85",0.0031042113649882
"3099","word_freq_85","word_freq_project",0.0031042113649882
"3100","char_freq_openBracket","word_freq_table",-0.00308497215637071
"3101","word_freq_table","char_freq_openBracket",-0.00308497215637071
"3102","capital_run_length_average","word_freq_report",0.00302262096952138
"3103","word_freq_report","capital_run_length_average",0.00302262096952138
"3104","capital_run_length_total","word_freq_free",0.00300701528368653
"3105","word_freq_free","capital_run_length_total",0.00300701528368653
"3106","word_freq_will","word_freq_internet",-0.00297329131300213
"3107","word_freq_internet","word_freq_will",-0.00297329131300213
"3108","word_freq_direct","word_freq_credit",-0.00296971525129848
"3109","word_freq_credit","word_freq_direct",-0.00296971525129848
"3110","word_freq_free","word_freq_report",0.00294666368932629
"3111","word_freq_report","word_freq_free",0.00294666368932629
"3112","word_freq_conference","word_freq_hp",-0.0027392906287321
"3113","word_freq_hp","word_freq_conference",-0.0027392906287321
"3114","word_freq_addresses","word_freq_3d",0.00270654521855314
"3115","word_freq_3d","word_freq_addresses",0.00270654521855314
"3116","word_freq_cs","word_freq_data",-0.00269140480688992
"3117","word_freq_data","word_freq_cs",-0.00269140480688992
"3118","word_freq_parts","word_freq_3d",-0.00266866014601155
"3119","word_freq_3d","word_freq_parts",-0.00266866014601155
"3120","word_freq_table","word_freq_hp",0.00262718428580692
"3121","word_freq_hp","word_freq_table",0.00262718428580692
"3122","char_freq_openBracket","word_freq_addresses",-0.00255073480909416
"3123","word_freq_addresses","char_freq_openBracket",-0.00255073480909416
"3124","capital_run_length_total","word_freq_our",0.00249234389340239
"3125","word_freq_our","capital_run_length_total",0.00249234389340239
"3126","word_freq_order","word_freq_3d",-0.00245436521338636
"3127","word_freq_3d","word_freq_order",-0.00245436521338636
"3128","char_freq_Hash","word_freq_you",-0.00243424904726134
"3129","word_freq_you","char_freq_Hash",-0.00243424904726134
"3130","word_freq_pm","word_freq_parts",0.00242707875888784
"3131","word_freq_parts","word_freq_pm",0.00242707875888784
"3132","word_freq_re","word_freq_internet",-0.0024228397401553
"3133","word_freq_internet","word_freq_re",-0.0024228397401553
"3134","capital_run_length_average","word_freq_415",-0.00240410546809148
"3135","word_freq_415","capital_run_length_average",-0.00240410546809148
"3136","word_freq_original","word_freq_address",-0.00236999272151642
"3137","word_freq_address","word_freq_original",-0.00236999272151642
"3138","word_freq_table","word_freq_telnet",-0.00234620857310102
"3139","word_freq_telnet","word_freq_table",-0.00234620857310102
"3140","word_freq_table","word_freq_lab",-0.00231214525052865
"3141","word_freq_lab","word_freq_table",-0.00231214525052865
"3142","char_freq_semic","word_freq_conference",-0.00228981470453565
"3143","word_freq_conference","char_freq_semic",-0.00228981470453565
"3144","word_freq_parts","word_freq_order",-0.00221572576813488
"3145","word_freq_order","word_freq_parts",-0.00221572576813488
"3146","word_freq_conference","word_freq_85",0.00215991497513211
"3147","word_freq_85","word_freq_conference",0.00215991497513211
"3148","word_freq_font","word_freq_remove",-0.00209347880961321
"3149","word_freq_remove","word_freq_font",-0.00209347880961321
"3150","capital_run_length_average","word_freq_address",0.00208284229534606
"3151","word_freq_address","capital_run_length_average",0.00208284229534606
"3152","char_freq_Hash","word_freq_lab",0.0020761474516072
"3153","word_freq_lab","char_freq_Hash",0.0020761474516072
"3154","word_freq_parts","word_freq_report",-0.00207156697185505
"3155","word_freq_report","word_freq_parts",-0.00207156697185505
"3156","char_freq_Hash","word_freq_our",0.00201588109094928
"3157","word_freq_our","char_freq_Hash",0.00201588109094928
"3158","word_freq_money","word_freq_address",0.0019837707471355
"3159","word_freq_address","word_freq_money",0.0019837707471355
"3160","char_freq_Hash","word_freq_address",0.00194588629046843
"3161","word_freq_address","char_freq_Hash",0.00194588629046843
"3162","word_freq_conference","word_freq_3d",-0.00192411095273087
"3163","word_freq_3d","word_freq_conference",-0.00192411095273087
"3164","word_freq_project","word_freq_parts",0.00177149258771184
"3165","word_freq_parts","word_freq_project",0.00177149258771184
"3166","char_freq_openSquareBracket","word_freq_parts",0.00176697853541504
"3167","word_freq_parts","char_freq_openSquareBracket",0.00176697853541504
"3168","word_freq_cs","word_freq_hp",0.00175683501951633
"3169","word_freq_hp","word_freq_cs",0.00175683501951633
"3170","word_freq_project","word_freq_hp",-0.00171724065963038
"3171","word_freq_hp","word_freq_project",-0.00171724065963038
"3172","word_freq_data","word_freq_650",0.0015840238486165
"3173","word_freq_650","word_freq_data",0.0015840238486165
"3174","word_freq_re","word_freq_parts",-0.00148767129563345
"3175","word_freq_parts","word_freq_re",-0.00148767129563345
"3176","word_freq_project","word_freq_direct",-0.00147653151320114
"3177","word_freq_direct","word_freq_project",-0.00147653151320114
"3178","word_freq_will","word_freq_remove",-0.00146136018283044
"3179","word_freq_remove","word_freq_will",-0.00146136018283044
"3180","word_freq_table","word_freq_direct",0.00143204378038757
"3181","word_freq_direct","word_freq_table",0.00143204378038757
"3182","char_freq_openBracket","word_freq_re",0.00141265456274555
"3183","word_freq_re","char_freq_openBracket",0.00141265456274555
"3184","word_freq_re","word_freq_data",0.00130882247959507
"3185","word_freq_data","word_freq_re",0.00130882247959507
"3186","word_freq_george","word_freq_free",-0.00130777942892957
"3187","word_freq_free","word_freq_george",-0.00130777942892957
"3188","word_freq_conference","word_freq_cs",-0.001284086064677
"3189","word_freq_cs","word_freq_conference",-0.001284086064677
"3190","word_freq_table","word_freq_you",-0.00121164765909835
"3191","word_freq_you","word_freq_table",-0.00121164765909835
"3192","word_freq_data","word_freq_lab",-0.00118710905755993
"3193","word_freq_lab","word_freq_data",-0.00118710905755993
"3194","char_freq_Hash","word_freq_project",0.00116666271293272
"3195","word_freq_project","char_freq_Hash",0.00116666271293272
"3196","char_freq_openSquareBracket","word_freq_font",-0.00113668437592287
"3197","word_freq_font","char_freq_openSquareBracket",-0.00113668437592287
"3198","char_freq_Hash","word_freq_receive",0.00112608501138606
"3199","word_freq_receive","char_freq_Hash",0.00112608501138606
"3200","char_freq_openSquareBracket","word_freq_technology",0.00101670562121426
"3201","word_freq_technology","char_freq_openSquareBracket",0.00101670562121426
